objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
1,Decatur,Georgia,3,#004FA2,14117,0.021250974002975136,174,2024-10-16 11:22:41,4f1c9697-e63e-4cd8-b22f-9aa29ae35cd9,2024-10-16 11:22:41
3,Grady,Georgia,62,#0B5497,9522,0.6511237135055661,195,2024-10-16 11:22:41,445e9f50-bf2b-4357-b615-22019ef87eb2,2024-10-16 11:22:41
5,Baker,Georgia,2,#0150A1,2727,0.07334066740007333,4229,2024-10-16 11:22:41,98c79a5e-2501-4fdd-bdb8-280b6d5a2479,2024-10-16 11:22:41
11,Mitchell,Georgia,4,#014FA1,10569,0.037846532311476964,231,2024-10-16 11:22:41,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-10-16 11:22:41
12,Worth,Georgia,4,#014FA1,8683,0.046067027525048945,289,2024-10-16 11:22:41,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-10-16 11:22:41
15,Muscogee,Georgia,2,#004FA2,93510,0.0021388086835632553,236,2024-10-16 11:22:41,b28e4850-0abd-46c1-9856-5b0e5928eb16,2024-10-16 11:22:41
26,Polk,Georgia,1,#004FA2,19960,0.00501002004008016,246,2024-10-16 11:22:41,0188fa88-74b6-4947-b2dd-a21143a41f6b,2024-10-16 11:22:41
27,Harris,Georgia,1,#004FA2,17657,0.005663476241717166,202,2024-10-16 11:22:41,947609e0-2935-4d84-8ebd-53b9fe957bbe,2024-10-16 11:22:41
30,Talbot,Georgia,1,#004FA2,4492,0.02226179875333927,261,2024-10-16 11:22:41,866fdd95-6492-4cb5-925f-47a9431ed002,2024-10-16 11:22:41
34,Taylor,Georgia,4,#0150A1,5869,0.06815471119441131,264,2024-10-16 11:22:41,a6344b69-5ed7-4c67-a9a8-98e91a45683d,2024-10-16 11:22:41
37,Lamar,Georgia,3,#004FA2,11324,0.02649240551042035,215,2024-10-16 11:22:41,1c07b367-20a3-44c2-91d0-16f7fbeac6d1,2024-10-16 11:22:41
38,Monroe,Georgia,5,#014FA1,14093,0.03547860640034059,232,2024-10-16 11:22:41,ab7cac3c-8fbc-4f29-a48d-8aa7ef9aa8d7,2024-10-16 11:22:41
41,Carroll,Georgia,1,#004FA2,57895,0.0017272648760687452,153,2024-10-16 11:22:41,80b4b202-bebf-4d65-831e-ce910f2370fc,2024-10-16 11:22:41
