objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
1,Decatur,Georgia,1,#004FA2,14120,0.0070821529745042485,174,2024-10-09 18:50:29,4f1c9697-e63e-4cd8-b22f-9aa29ae35cd9,2024-10-09 18:50:29
5,Baker,Georgia,1,#014FA1,2730,0.03663003663003663,4229,2024-10-09 18:50:29,98c79a5e-2501-4fdd-bdb8-280b6d5a2479,2024-10-09 18:50:29
14,Marion,Georgia,1,#004FA2,3434,0.029120559114735003,226,2024-10-09 18:50:29,f782245b-9e5e-420a-901b-1ede775e74bb,2024-10-09 18:50:29
15,Muscogee,Georgia,1,#004FA2,93495,0.0010695759131504358,236,2024-10-09 18:50:29,b28e4850-0abd-46c1-9856-5b0e5928eb16,2024-10-09 18:50:29
21,Macon,Georgia,1,#004FA2,6451,0.015501472639900789,224,2024-10-09 18:50:29,92057156-be61-4924-9308-04cb0ddef964,2024-10-09 18:50:29
28,Heard,Georgia,1,#004FA2,6221,0.016074586079408457,204,2024-10-09 18:50:29,cdffd155-7c21-40ed-88b9-0d2fd04be515,2024-10-09 18:50:29
41,Carroll,Georgia,1,#004FA2,57895,0.0017272648760687452,153,2024-10-09 18:50:29,80b4b202-bebf-4d65-831e-ce910f2370fc,2024-10-09 18:50:29
42,Cobb,Georgia,8,#004FA2,347048,0.0023051566353933747,164,2024-10-09 18:50:29,13cc04ee-4fee-4330-ab59-270d290361b8,2024-10-09 18:50:29
46,Paulding,Georgia,1,#004FA2,73037,0.0013691690513027643,241,2024-10-09 18:50:29,d8231557-9eef-46e9-a506-22b12651af49,2024-10-09 18:50:29
47,Clayton,Georgia,9,#004FA2,123679,0.0072769023035438515,162,2024-10-09 18:50:29,ab039b0b-a178-4697-9a92-a781c221c41e,2024-10-09 18:50:29
48,Henry,Georgia,1,#004FA2,106706,0.0009371544243060372,205,2024-10-09 18:50:29,e89d9f8c-720c-4c34-aa1e-a48bbe17fbe3,2024-10-09 18:50:29
51,Dekalb,Georgia,6,#004FA2,361549,0.0016595260946649004,175,2024-10-09 18:50:29,585a8660-f217-4db4-93f2-a6a346aaa44e,2024-10-09 18:50:29
52,Fulton,Georgia,13,#004FA2,520921,0.0024955799439838285,190,2024-10-09 18:50:29,9c03a53a-ae74-499c-b638-9f6781013069,2024-10-09 18:50:29
53,Gwinnett,Georgia,4,#004FA2,377532,0.001059512835998008,197,2024-10-09 18:50:29,c7eaa7d4-a942-437b-89ac-041ba67e2c94,2024-10-09 18:50:29
56,Floyd,Georgia,1,#004FA2,47463,0.00210690432547458,187,2024-10-09 18:50:29,c31d7f5c-587e-405b-90f1-ab6c18fc5dc9,2024-10-09 18:50:29
63,Cherokee,Georgia,3,#004FA2,126693,0.002367928772702517,159,2024-10-09 18:50:29,88bcb51a-06f0-4d5e-9a3e-9c596628e4f7,2024-10-09 18:50:29
65,Forsyth,Georgia,1,#004FA2,112103,0.0008920367875971205,188,2024-10-09 18:50:29,2268e356-74be-4166-a73a-959e2b46844b,2024-10-09 18:50:29
68,Fannin,Georgia,1,#004FA2,35681,0.002802612034416076,1162,2024-10-09 18:50:29,6d4fc4b6-3c8b-443a-8a8c-be8615ed0ea5,2024-10-09 18:50:29
71,Union,Georgia,31,#0250A0,28580,0.10846745976207138,3781,2024-10-09 18:50:29,97d8e098-d637-416a-b372-28a0713bb569,2024-10-09 18:50:29
72,Brooks,Georgia,17,#03519F,8904,0.19092542677448338,145,2024-10-09 18:50:29,03dff91e-42e0-4178-add9-1be3b21f4b6d,2024-10-09 18:50:29
