objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
1,Decatur,Georgia,1,#004FA2,14121,0.007081651441116069,174,2024-10-07 07:29:33,4f1c9697-e63e-4cd8-b22f-9aa29ae35cd9,2024-10-07 07:29:34
5,Baker,Georgia,2,#0150A1,2732,0.07320644216691069,4229,2024-10-07 07:29:33,98c79a5e-2501-4fdd-bdb8-280b6d5a2479,2024-10-07 07:29:34
8,Dougherty,Georgia,1,#004FA2,11721,0.008531695247845746,178,2024-10-07 07:29:33,4fdf8179-bb15-4f84-9011-6c125e67d994,2024-10-07 07:29:34
11,Mitchell,Georgia,3,#004FA2,10588,0.028333962976955045,231,2024-10-07 07:29:33,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-10-07 07:29:34
12,Worth,Georgia,4,#014FA1,8682,0.046072333563695,289,2024-10-07 07:29:33,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-10-07 07:29:34
14,Marion,Georgia,6,#03509F,3434,0.17472335468841002,226,2024-10-07 07:29:33,f782245b-9e5e-420a-901b-1ede775e74bb,2024-10-07 07:29:34
39,Pike,Georgia,2,#004FA2,12076,0.016561775422325273,245,2024-10-07 07:29:33,caf5b83c-5e63-4183-b757-482c3429463b,2024-10-07 07:29:34
42,Cobb,Georgia,1,#004FA2,347044,0.00028814790055439656,164,2024-10-07 07:29:33,13cc04ee-4fee-4330-ab59-270d290361b8,2024-10-07 07:29:34
44,Douglas,Georgia,1,#004FA2,65617,0.0015239953060944573,179,2024-10-07 07:29:33,3c3b2906-07ba-4508-9a02-fa74ddc0169d,2024-10-07 07:29:34
52,Fulton,Georgia,2,#004FA2,520966,0.00038390221242845025,190,2024-10-07 07:29:33,9c03a53a-ae74-499c-b638-9f6781013069,2024-10-07 07:29:34
53,Gwinnett,Georgia,1,#004FA2,377541,0.0002648718947081244,197,2024-10-07 07:29:33,c7eaa7d4-a942-437b-89ac-041ba67e2c94,2024-10-07 07:29:34
58,Bartow,Georgia,20,#014FA1,46409,0.04309508931457261,139,2024-10-07 07:29:33,58a620a4-1691-4c10-bfa8-dbde8226f4b2,2024-10-07 07:29:34
62,Whitfield,Georgia,5,#004FA2,38822,0.012879295244964197,285,2024-10-07 07:29:33,de4eb4bd-dfb4-467a-9195-4fb3344be149,2024-10-07 07:29:34
65,Forsyth,Georgia,1,#004FA2,112083,0.0008921959619210765,188,2024-10-07 07:29:33,2268e356-74be-4166-a73a-959e2b46844b,2024-10-07 07:29:34
68,Fannin,Georgia,1,#004FA2,35676,0.0028030048211682927,1162,2024-10-07 07:29:33,6d4fc4b6-3c8b-443a-8a8c-be8615ed0ea5,2024-10-07 07:29:34
72,Brooks,Georgia,83,#0F5693,8904,0.9321653189577718,145,2024-10-07 07:29:33,03dff91e-42e0-4178-add9-1be3b21f4b6d,2024-10-07 07:29:34
73,Lowndes,Georgia,8788,#A88C00,60194,14.599461740372794,222,2024-10-07 07:29:33,1ba90d39-8182-4b98-8421-93c8d0da39ad,2024-10-07 07:29:34
