objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
4,Thomas,Georgia,7,#0150A1,9185,0.07621121393576484,267,2024-11-04 22:01:25,08cd162f-7d34-4506-8e91-1a1f0524178d,2024-11-04 22:01:26
11,Mitchell,Georgia,1,#004FA2,10587,0.009445546424860677,231,2024-11-04 22:01:25,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-11-04 22:01:26
12,Worth,Georgia,2,#004FA2,8714,0.022951572182694516,289,2024-11-04 22:01:25,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-11-04 22:01:26
25,Haralson,Georgia,2,#004FA2,15555,0.012857602057216328,201,2024-11-04 22:01:25,3a956a93-bd09-4808-a68c-c34a72f4798d,2024-11-04 22:01:26
26,Polk,Georgia,1,#004FA2,19976,0.005006007208650381,246,2024-11-04 22:01:25,0188fa88-74b6-4947-b2dd-a21143a41f6b,2024-11-04 22:01:26
28,Heard,Georgia,27,#07529B,6230,0.4333868378812199,204,2024-11-04 22:01:25,cdffd155-7c21-40ed-88b9-0d2fd04be515,2024-11-04 22:01:26
41,Carroll,Georgia,160,#04519E,58011,0.2758097602178897,153,2024-11-04 22:01:25,80b4b202-bebf-4d65-831e-ce910f2370fc,2024-11-04 22:01:26
42,Cobb,Georgia,1,#004FA2,347361,0.000287884938147921,164,2024-11-04 22:01:25,13cc04ee-4fee-4330-ab59-270d290361b8,2024-11-04 22:01:26
51,Dekalb,Georgia,14,#004FA2,362355,0.003863614411281754,175,2024-11-04 22:01:25,585a8660-f217-4db4-93f2-a6a346aaa44e,2024-11-04 22:01:26
52,Fulton,Georgia,104,#004FA2,522332,0.01991070813199268,190,2024-11-04 22:01:25,9c03a53a-ae74-499c-b638-9f6781013069,2024-11-04 22:01:26
72,Brooks,Georgia,80,#0E5694,9323,0.8580928885551861,145,2024-11-04 22:01:25,03dff91e-42e0-4178-add9-1be3b21f4b6d,2024-11-04 22:01:26
73,Lowndes,Georgia,118,#03519F,61061,0.19324937357724242,222,2024-11-04 22:01:25,1ba90d39-8182-4b98-8421-93c8d0da39ad,2024-11-04 22:01:26
76,Charlton,Georgia,352,#5D7D45,6121,5.750694330991668,155,2024-11-04 22:01:25,cf3124a0-97ee-4097-9520-d7831fd4e012,2024-11-04 22:01:26
78,Colquitt,Georgia,1,#004FA2,10060,0.009940357852882704,166,2024-11-04 22:01:25,a341f3f6-d201-4bc8-a541-061b81e86778,2024-11-04 22:01:26
81,Tift,Georgia,8,#014FA1,20691,0.038664153496689384,268,2024-11-04 22:01:25,0b24c247-3ebd-4696-a5c5-9517a25040e4,2024-11-04 22:01:26
97,Laurens,Georgia,1,#004FA2,15417,0.006486346241162354,217,2024-11-04 22:01:25,266a9c82-8f2a-4f1d-a8bf-b5236c82916d,2024-11-04 22:01:26
109,Candler,Georgia,33,#04519E,12096,0.2728174603174603,152,2024-11-04 22:01:25,adfef9af-7d4c-492b-8563-356bec3642fa,2024-11-04 22:01:26
110,Evans,Georgia,3,#004FA2,9909,0.030275507114744173,185,2024-11-04 22:01:25,03afd48b-77ec-44fb-be36-49965042a7c2,2024-11-04 22:01:26
111,Tattnall,Georgia,2,#004FA2,19004,0.010524100189433803,263,2024-11-04 22:01:25,ec8767bc-d51d-41ba-afd7-b210ead24e51,2024-11-04 22:01:26
112,Toombs,Georgia,1,#004FA2,9862,0.010139931048468871,269,2024-11-04 22:01:25,13ed0fc2-e52d-46ae-b9aa-40a4239a6aff,2024-11-04 22:01:26
