objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
3,Grady,Georgia,1,#004FA2,9534,0.010488777008600797,195,2024-09-28 16:37:09,445e9f50-bf2b-4357-b615-22019ef87eb2,2024-09-28 16:37:10
4,Thomas,Georgia,1148,#A59400,9126,12.579443348674118,267,2024-09-28 16:37:09,08cd162f-7d34-4506-8e91-1a1f0524178d,2024-09-28 16:37:10
7,Clay,Georgia,1,#014FA1,2544,0.039308176100628936,161,2024-09-28 16:37:09,7fdc9bfa-684b-4a3d-a40a-0117f829a05e,2024-09-28 16:37:10
11,Mitchell,Georgia,1,#004FA2,10586,0.009446438692612885,231,2024-09-28 16:37:09,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-09-28 16:37:10
12,Worth,Georgia,71,#0D5695,8607,0.8249099570117346,289,2024-09-28 16:37:09,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-09-28 16:37:10
22,Schley,Georgia,1,#0150A1,1501,0.06662225183211193,254,2024-09-28 16:37:09,e85f9a18-3c09-4391-a9d4-3a8337b12303,2024-09-28 16:37:10
25,Haralson,Georgia,1,#004FA2,15524,0.006441638752898738,201,2024-09-28 16:37:09,3a956a93-bd09-4808-a68c-c34a72f4798d,2024-09-28 16:37:10
29,Meriwether,Georgia,1,#004FA2,16742,0.0059730020308206904,229,2024-09-28 16:37:09,d481e88e-aedd-4008-ad68-3aa907d1e337,2024-09-28 16:37:10
30,Talbot,Georgia,1,#004FA2,4488,0.022281639928698752,261,2024-09-28 16:37:09,866fdd95-6492-4cb5-925f-47a9431ed002,2024-09-28 16:37:10
31,Troup,Georgia,1,#004FA2,18619,0.005370857725978838,271,2024-09-28 16:37:09,378c3761-fd2d-47cc-bf21-2b8e35a734d5,2024-09-28 16:37:10
33,Peach,Georgia,153,#2C6576,5620,2.722419928825623,242,2024-09-28 16:37:09,e50d5102-3f29-4364-9e4f-393d73cc9eba,2024-09-28 16:37:10
35,Upson,Georgia,13,#0250A0,11574,0.11232071885260067,275,2024-09-28 16:37:09,c37ae3f2-7cdb-4008-9812-b5041ef0397e,2024-09-28 16:37:10
36,Butts,Georgia,90,#0E5694,10409,0.8646363723700643,149,2024-09-28 16:37:09,bb4c7e2c-66f8-4013-a57d-4203be7266d7,2024-09-28 16:37:10
38,Monroe,Georgia,27,#03519F,14090,0.19162526614620298,232,2024-09-28 16:37:09,ab7cac3c-8fbc-4f29-a48d-8aa7ef9aa8d7,2024-09-28 16:37:10
40,Spalding,Georgia,40,#04519E,17315,0.23101357204735778,257,2024-09-28 16:37:09,aba97fb5-a77d-4933-abc3-8715736cf7bf,2024-09-28 16:37:10
41,Carroll,Georgia,1,#004FA2,57878,0.0017277722105117663,153,2024-09-28 16:37:09,80b4b202-bebf-4d65-831e-ce910f2370fc,2024-09-28 16:37:10
42,Cobb,Georgia,94,#004FA2,346872,0.027099333471712908,164,2024-09-28 16:37:09,13cc04ee-4fee-4330-ab59-270d290361b8,2024-09-28 16:37:10
