objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
11,Mitchell,Georgia,4,#014FA1,10577,0.03781790677885979,231,2024-10-15 03:42:14,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-10-15 03:42:15
12,Worth,Georgia,4,#014FA1,8683,0.046067027525048945,289,2024-10-15 03:42:14,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-10-15 03:42:15
15,Muscogee,Georgia,1,#004FA2,93511,0.0010693929056474639,236,2024-10-15 03:42:14,b28e4850-0abd-46c1-9856-5b0e5928eb16,2024-10-15 03:42:15
21,Macon,Georgia,1,#004FA2,6451,0.015501472639900789,224,2024-10-15 03:42:14,92057156-be61-4924-9308-04cb0ddef964,2024-10-15 03:42:15
26,Polk,Georgia,1,#004FA2,19959,0.0050102710556641115,246,2024-10-15 03:42:14,0188fa88-74b6-4947-b2dd-a21143a41f6b,2024-10-15 03:42:15
31,Troup,Georgia,3,#004FA2,18602,0.016127298139984945,271,2024-10-15 03:42:14,378c3761-fd2d-47cc-bf21-2b8e35a734d5,2024-10-15 03:42:15
43,Coweta,Georgia,1,#004FA2,58443,0.001711068904744794,169,2024-10-15 03:42:14,63274fc3-3a94-4804-9cda-b0d2b25560a2,2024-10-15 03:42:15
44,Douglas,Georgia,26,#014FA1,65640,0.039609993906154786,179,2024-10-15 03:42:14,3c3b2906-07ba-4508-9a02-fa74ddc0169d,2024-10-15 03:42:15
51,Dekalb,Georgia,1,#004FA2,361643,0.0002765157904342128,175,2024-10-15 03:42:14,585a8660-f217-4db4-93f2-a6a346aaa44e,2024-10-15 03:42:15
53,Gwinnett,Georgia,1,#004FA2,377842,0.0002646608900016409,197,2024-10-15 03:42:14,c7eaa7d4-a942-437b-89ac-041ba67e2c94,2024-10-15 03:42:15
56,Floyd,Georgia,1,#004FA2,47458,0.0021071263011504912,187,2024-10-15 03:42:14,c31d7f5c-587e-405b-90f1-ab6c18fc5dc9,2024-10-15 03:42:15
60,Gordon,Georgia,5,#004FA2,31494,0.015876039880612182,194,2024-10-15 03:42:14,94608c2d-bdb5-4114-a9db-d9a7364b8896,2024-10-15 03:42:15
61,Murray,Georgia,1,#004FA2,21940,0.00455788514129444,235,2024-10-15 03:42:14,33d16c06-94db-4760-bff4-fa36050d2d35,2024-10-15 03:42:15
73,Lowndes,Georgia,6,#004FA2,61096,0.0098206101872463,222,2024-10-15 03:42:14,1ba90d39-8182-4b98-8421-93c8d0da39ad,2024-10-15 03:42:15
77,Berrien,Georgia,1,#004FA2,12129,0.008244702778464837,141,2024-10-15 03:42:14,ac0fa44e-3a71-46a3-96ef-c0a1acc1f76a,2024-10-15 03:42:15
79,Cook,Georgia,3,#014FA1,9177,0.032690421706440015,168,2024-10-15 03:42:14,295442cf-e3fa-418f-a769-2afe99d731d4,2024-10-15 03:42:15
80,Irwin,Georgia,1,#004FA2,6254,0.01598976654940838,207,2024-10-15 03:42:14,99f31885-9cb5-40c0-b367-30cbc487ec87,2024-10-15 03:42:15
83,Atkinson,Georgia,743,#A98900,4850,15.31958762886598,133,2024-10-15 03:42:14,01bff75c-cab3-4761-85c8-731a6859d96d,2024-10-15 03:42:15
84,Coffee,Georgia,2122,#A59400,16952,12.51769702689948,165,2024-10-15 03:42:14,717c5f68-9a82-4ddb-9001-46945498b6dd,2024-10-15 03:42:15
90,Houston,Georgia,8,#014FA1,19143,0.04179073290497832,206,2024-10-15 03:42:14,d8fdbd6f-8dab-4eec-8035-657268de73c5,2024-10-15 03:42:15
93,Jeff Davis,Georgia,2437,#BA5200,8582,28.39664413889536,210,2024-10-15 03:42:14,c0504624-c801-42a5-9e8f-712e00c9dd1d,2024-10-15 03:42:15
94,Telfair,Georgia,1,#004FA2,3486,0.028686173264486515,265,2024-10-15 03:42:14,be7bf8f0-9fd0-4331-afe1-b23081ffeb35,2024-10-15 03:42:15
100,Brantley,Georgia,1,#004FA2,9947,0.010053282396702523,144,2024-10-15 03:42:14,a3b264c9-05c6-4b29-9211-2bdbc82baefc,2024-10-15 03:42:15
101,Ware,Georgia,34,#03519F,17660,0.19252548131370328,278,2024-10-15 03:42:14,2ed64d7e-1ad7-47d4-93de-ec30d8037a58,2024-10-15 03:42:15
102,Bacon,Georgia,24,#05529D,7112,0.3374578177727784,134,2024-10-15 03:42:14,7e683744-f21b-4e04-946c-02b4d0f2f188,2024-10-15 03:42:15
103,Pierce,Georgia,75,#0B5497,11270,0.6654835847382431,244,2024-10-15 03:42:14,12a0b92b-855b-45b3-9fd6-85a7dd32c448,2024-10-15 03:42:15
104,Wayne,Georgia,7,#014FA1,16937,0.04132963334710988,281,2024-10-15 03:42:14,d6d7eb95-9206-4d7f-bb8b-165a51e41e50,2024-10-15 03:42:15
108,Appling,Georgia,539,#46715C,12520,4.305111821086262,132,2024-10-15 03:42:14,92189fcc-30b2-4121-bf24-9b0682b0298f,2024-10-15 03:42:15
110,Evans,Georgia,3,#004FA2,9914,0.03026023804720597,185,2024-10-15 03:42:14,03afd48b-77ec-44fb-be36-49965042a7c2,2024-10-15 03:42:15
111,Tattnall,Georgia,14,#0150A1,19001,0.07368033261407295,263,2024-10-15 03:42:14,ec8767bc-d51d-41ba-afd7-b210ead24e51,2024-10-15 03:42:15
112,Toombs,Georgia,6,#014FA1,9861,0.0608457560085184,269,2024-10-15 03:42:14,13ed0fc2-e52d-46ae-b9aa-40a4239a6aff,2024-10-15 03:42:15
113,Long,Georgia,2,#004FA2,8563,0.02335630036202266,221,2024-10-15 03:42:14,a96353b1-f2ef-4e8f-b606-21a379e226b5,2024-10-15 03:42:15
114,Liberty,Georgia,12,#014FA1,33807,0.03549560741858195,219,2024-10-15 03:42:14,23a373d8-cba1-4932-a56f-9bbaaf99e59f,2024-10-15 03:42:15
124,Glascock,Georgia,4,#04519E,1807,0.22136137244050913,192,2024-10-15 03:42:14,b8952537-ccd2-4ef7-a154-ae8fc00d51be,2024-10-15 03:42:15
126,Johnson,Georgia,4,#0150A1,4908,0.08149959250203749,213,2024-10-15 03:42:14,62b64714-0db0-4ec8-9d8f-27af1e7e64b3,2024-10-15 03:42:15
127,Washington,Georgia,16,#03519F,8451,0.18932670689859188,280,2024-10-15 03:42:14,f6207398-954a-43de-845f-c1b1c2d9f300,2024-10-15 03:42:15
138,Warren,Georgia,9,#04519E,3432,0.26223776223776224,279,2024-10-15 03:42:14,0dfbb05d-e3a2-4952-9c78-8b4a66741662,2024-10-15 03:42:15
142,Burke,Georgia,38,#04519E,14097,0.26956089948215933,148,2024-10-15 03:42:14,33b3e3b1-2f60-4e2d-9f90-e87a9364c162,2024-10-15 03:42:15
143,Emanuel,Georgia,7,#014FA1,13141,0.053268396621261704,184,2024-10-15 03:42:14,4bbaf3a8-8d3f-42ac-ae00-eb17d6b357a0,2024-10-15 03:42:15
144,Jefferson,Georgia,46,#08539A,9735,0.4725218284540318,211,2024-10-15 03:42:14,dbe29682-a81b-4577-b9b9-757f7b4a4645,2024-10-15 03:42:15
145,Jenkins,Georgia,1,#004FA2,5298,0.01887504718761797,212,2024-10-15 03:42:14,5289a982-a94b-414d-a990-9e1703d8b304,2024-10-15 03:42:15
147,Columbia,Georgia,56,#0150A1,70580,0.0793425899688297,167,2024-10-15 03:42:14,f6703b0e-b078-4608-92a0-c7f17c581c18,2024-10-15 03:42:15
148,Lincoln,Georgia,37,#07539B,8334,0.4439644828413727,220,2024-10-15 03:42:14,933f42ec-0c0e-4aeb-9854-fa21108ad9cb,2024-10-15 03:42:15
149,Mcduffie,Georgia,23,#03519F,11724,0.19617877857386556,227,2024-10-15 03:42:14,5ad3dae2-d816-47c6-990f-2e3afcbe4309,2024-10-15 03:42:15
150,Richmond,Georgia,395,#06529C,102130,0.38676197003818663,252,2024-10-15 03:42:14,7430f205-83c1-494b-b9db-6c15a1c575e1,2024-10-15 03:42:15
155,Rabun,Georgia,84,#08539A,16181,0.5191273716086768,250,2024-10-15 03:42:14,faab712a-87d7-4d72-9075-2dcea6f25060,2024-10-15 03:42:15
