objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
5,Baker,Georgia,1,#014FA1,2728,0.036656891495601175,4229,2024-11-01 12:19:43,98c79a5e-2501-4fdd-bdb8-280b6d5a2479,2024-11-01 12:19:45
6,Calhoun,Georgia,8,#04519E,3428,0.2333722287047841,150,2024-11-01 12:19:43,ada1fa9c-33b0-4b10-92f4-dfa5fedc9409,2024-11-01 12:19:45
9,Early,Georgia,6,#0B5597,869,0.6904487917146145,180,2024-11-01 12:19:43,fd5cf5d0-ecb1-458a-b60b-de20a7068744,2024-11-01 12:19:45
12,Worth,Georgia,3,#014FA1,8712,0.03443526170798898,289,2024-11-01 12:19:43,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-11-01 12:19:45
15,Muscogee,Georgia,8,#004FA2,93643,0.008543083839689032,236,2024-11-01 12:19:43,b28e4850-0abd-46c1-9856-5b0e5928eb16,2024-11-01 12:19:45
23,Sumter,Georgia,1,#004FA2,17307,0.005778008898133703,260,2024-11-01 12:19:43,d74020ed-2785-46a6-884c-61f1fbaccf04,2024-11-01 12:19:45
29,Meriwether,Georgia,1,#004FA2,16747,0.005971218725741924,229,2024-11-01 12:19:43,d481e88e-aedd-4008-ad68-3aa907d1e337,2024-11-01 12:19:45
42,Cobb,Georgia,1,#004FA2,347178,0.0002880366843521191,164,2024-11-01 12:19:43,13cc04ee-4fee-4330-ab59-270d290361b8,2024-11-01 12:19:45
43,Coweta,Georgia,1667,#2E6674,58561,2.846604395416745,169,2024-11-01 12:19:43,63274fc3-3a94-4804-9cda-b0d2b25560a2,2024-11-01 12:19:45
44,Douglas,Georgia,1,#004FA2,65683,0.0015224639556658496,179,2024-11-01 12:19:43,3c3b2906-07ba-4508-9a02-fa74ddc0169d,2024-11-01 12:19:45
45,Fayette,Georgia,1,#004FA2,54761,0.0018261171271525358,186,2024-11-01 12:19:43,79029b74-bbc8-481d-9ecd-7ae4c1bf65a7,2024-11-01 12:19:45
47,Clayton,Georgia,1,#004FA2,123909,0.0008070438789756999,162,2024-11-01 12:19:43,ab039b0b-a178-4697-9a92-a781c221c41e,2024-11-01 12:19:45
48,Henry,Georgia,1,#004FA2,106781,0.0009364961931429749,205,2024-11-01 12:19:43,e89d9f8c-720c-4c34-aa1e-a48bbe17fbe3,2024-11-01 12:19:45
50,Rockdale,Georgia,1,#004FA2,41627,0.0024022869772022965,253,2024-11-01 12:19:43,88d42973-869d-4940-83bc-4cf6244cf820,2024-11-01 12:19:45
51,Dekalb,Georgia,21,#004FA2,362062,0.005800111583099027,175,2024-11-01 12:19:43,585a8660-f217-4db4-93f2-a6a346aaa44e,2024-11-01 12:19:45
52,Fulton,Georgia,18,#004FA2,521977,0.003448427804290227,190,2024-11-01 12:19:43,9c03a53a-ae74-499c-b638-9f6781013069,2024-11-01 12:19:45
