objectid_1,name,state_name,outage_count,county_status,customer_count,percent_out,county_id,timestamp,global_id,edit_date
1,Decatur,Georgia,1,#004FA2,14105,0.007089684509039348,174,2024-10-01 18:18:01,4f1c9697-e63e-4cd8-b22f-9aa29ae35cd9,2024-10-01 18:18:02
4,Thomas,Georgia,17,#03509F,9128,0.18624014022787028,267,2024-10-01 18:18:01,08cd162f-7d34-4506-8e91-1a1f0524178d,2024-10-01 18:18:02
5,Baker,Georgia,3,#0250A0,2730,0.10989010989010989,4229,2024-10-01 18:18:01,98c79a5e-2501-4fdd-bdb8-280b6d5a2479,2024-10-01 18:18:02
10,Miller,Georgia,1133,#5D0B02,1185,95.61181434599156,230,2024-10-01 18:18:01,ed5879d7-5c04-4d9f-bd46-6e81e426a879,2024-10-01 18:18:02
11,Mitchell,Georgia,3,#004FA2,10586,0.028339316077838655,231,2024-10-01 18:18:01,19050b21-9129-45a6-8139-d0d6bbf4054e,2024-10-01 18:18:02
12,Worth,Georgia,55,#0A5498,8662,0.6349572846917572,289,2024-10-01 18:18:01,8e1b5b62-0eae-4b6a-889d-61357636883e,2024-10-01 18:18:02
15,Muscogee,Georgia,1,#004FA2,93543,0.0010690270784558973,236,2024-10-01 18:18:01,b28e4850-0abd-46c1-9856-5b0e5928eb16,2024-10-01 18:18:02
17,Randolph,Georgia,1,#004FA2,4802,0.020824656393169515,251,2024-10-01 18:18:01,ac2d7711-019d-4118-a3fd-b5a0b32f73f4,2024-10-01 18:18:02
22,Schley,Georgia,14,#0F5693,1501,0.9327115256495668,254,2024-10-01 18:18:01,e85f9a18-3c09-4391-a9d4-3a8337b12303,2024-10-01 18:18:02
26,Polk,Georgia,1,#004FA2,19957,0.005010773162298942,246,2024-10-01 18:18:01,0188fa88-74b6-4947-b2dd-a21143a41f6b,2024-10-01 18:18:02
27,Harris,Georgia,1,#004FA2,17651,0.005665401393688743,202,2024-10-01 18:18:01,947609e0-2935-4d84-8ebd-53b9fe957bbe,2024-10-01 18:18:02
29,Meriwether,Georgia,1,#004FA2,16743,0.005972645284596547,229,2024-10-01 18:18:01,d481e88e-aedd-4008-ad68-3aa907d1e337,2024-10-01 18:18:02
36,Butts,Georgia,1,#004FA2,10412,0.009604302727621975,149,2024-10-01 18:18:01,bb4c7e2c-66f8-4013-a57d-4203be7266d7,2024-10-01 18:18:02
41,Carroll,Georgia,3,#004FA2,57872,0.005183854022670721,153,2024-10-01 18:18:01,80b4b202-bebf-4d65-831e-ce910f2370fc,2024-10-01 18:18:02
42,Cobb,Georgia,31,#004FA2,346875,0.008936936936936937,164,2024-10-01 18:18:01,13cc04ee-4fee-4330-ab59-270d290361b8,2024-10-01 18:18:02
44,Douglas,Georgia,2,#004FA2,65641,0.003046876190186012,179,2024-10-01 18:18:01,3c3b2906-07ba-4508-9a02-fa74ddc0169d,2024-10-01 18:18:02
45,Fayette,Georgia,254,#08539A,54744,0.46397778752009355,186,2024-10-01 18:18:01,79029b74-bbc8-481d-9ecd-7ae4c1bf65a7,2024-10-01 18:18:02
46,Paulding,Georgia,6,#004FA2,73022,0.008216701815891101,241,2024-10-01 18:18:01,d8231557-9eef-46e9-a506-22b12651af49,2024-10-01 18:18:02
47,Clayton,Georgia,1,#004FA2,123463,0.0008099592590492697,162,2024-10-01 18:18:01,ab039b0b-a178-4697-9a92-a781c221c41e,2024-10-01 18:18:02
48,Henry,Georgia,1,#004FA2,106609,0.0009380071100938945,205,2024-10-01 18:18:01,e89d9f8c-720c-4c34-aa1e-a48bbe17fbe3,2024-10-01 18:18:02
51,Dekalb,Georgia,54,#004FA2,361193,0.014950455850473292,175,2024-10-01 18:18:01,585a8660-f217-4db4-93f2-a6a346aaa44e,2024-10-01 18:18:02
52,Fulton,Georgia,335,#0150A1,520427,0.06437021907010974,190,2024-10-01 18:18:01,9c03a53a-ae74-499c-b638-9f6781013069,2024-10-01 18:18:02
53,Gwinnett,Georgia,4,#004FA2,377320,0.001060108131029365,197,2024-10-01 18:18:01,c7eaa7d4-a942-437b-89ac-041ba67e2c94,2024-10-01 18:18:02
54,Chattooga,Georgia,1,#004FA2,17587,0.0056860180815375,158,2024-10-01 18:18:01,8f1de9bf-0c64-4b97-bdad-34a1cc470e12,2024-10-01 18:18:02
56,Floyd,Georgia,1,#004FA2,47439,0.0021079702354602752,187,2024-10-01 18:18:01,c31d7f5c-587e-405b-90f1-ab6c18fc5dc9,2024-10-01 18:18:02
58,Bartow,Georgia,2,#004FA2,46336,0.004316298342541436,139,2024-10-01 18:18:01,58a620a4-1691-4c10-bfa8-dbde8226f4b2,2024-10-01 18:18:02
60,Gordon,Georgia,1,#004FA2,33294,0.0030035441821349195,194,2024-10-01 18:18:01,94608c2d-bdb5-4114-a9db-d9a7364b8896,2024-10-01 18:18:02
62,Whitfield,Georgia,27,#0150A1,38813,0.0695643212325767,285,2024-10-01 18:18:01,de4eb4bd-dfb4-467a-9195-4fb3344be149,2024-10-01 18:18:02
65,Forsyth,Georgia,88,#0150A1,112035,0.07854688267059401,188,2024-10-01 18:18:01,2268e356-74be-4166-a73a-959e2b46844b,2024-10-01 18:18:02
66,Hall,Georgia,1,#004FA2,97786,0.001022641277892541,199,2024-10-01 18:18:01,e54c40a3-7bfe-4f4e-a15f-13184405318d,2024-10-01 18:18:02
68,Fannin,Georgia,1,#004FA2,35667,0.002803712114840048,1162,2024-10-01 18:18:01,6d4fc4b6-3c8b-443a-8a8c-be8615ed0ea5,2024-10-01 18:18:02
69,Gilmer,Georgia,8,#004FA2,27620,0.028964518464880518,191,2024-10-01 18:18:01,e064ab6c-1cb3-4de6-b9b5-6569766929df,2024-10-01 18:18:02
72,Brooks,Georgia,5537,#981200,8492,65.20254357041921,145,2024-10-01 18:18:01,03dff91e-42e0-4178-add9-1be3b21f4b6d,2024-10-01 18:18:02
73,Lowndes,Georgia,37602,#9C1200,59764,62.9174754032528,222,2024-10-01 18:18:01,1ba90d39-8182-4b98-8421-93c8d0da39ad,2024-10-01 18:18:02
74,Clinch,Georgia,1663,#560A02,1680,98.98809523809524,163,2024-10-01 18:18:01,5a5b2865-99d9-45d4-9ad0-d66dbe256ed5,2024-10-01 18:18:02
75,Echols,Georgia,670,#550A02,672,99.70238095238095,181,2024-10-01 18:18:01,f3c71468-676a-4945-8c6e-3a22cfb43b0d,2024-10-01 18:18:02
76,Charlton,Georgia,1470,#B46400,6127,23.9921658234046,155,2024-10-01 18:18:01,cf3124a0-97ee-4097-9520-d7831fd4e012,2024-10-01 18:18:02
77,Berrien,Georgia,8949,#760E01,10861,82.39572783353283,141,2024-10-01 18:18:01,ac0fa44e-3a71-46a3-96ef-c0a1acc1f76a,2024-10-01 18:18:02
